image_id,question_id,answers,question,image_path
42385,423855,"['everest', 'everest', 'everest', 'everest', 'everest', 'everest', 'k2', 'k2', 'fuji', 'fuji']",What famous mountain is in the background?,COCO_train2014_000000042385.jpg
75842,758425,"['flannel', 'flannel', 'flannel', 'flannel', ""pj's"", ""pj's"", 'pajamas', 'pajamas', 'pajama', 'pajama']",What do you call the kind of pants that the man on the right is wearing?,COCO_train2014_000000075842.jpg
526196,5261965,"['pairing', 'pairing', 'pairing', 'pairing', 'flick knife', 'flick knife', 'kitchen', 'kitchen', 'kitchen knife', 'kitchen knife']",What type of knife is being used to cut this apple?,COCO_train2014_000000526196.jpg
387102,3871025,"['stars', 'stars', 'stars', 'stars', 'stars', 'stars', 'star of david', 'star of david', 'hexagonal', 'hexagonal']",What are the shapes around this cake?,COCO_train2014_000000387102.jpg
443496,4434965,"['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'chopsticks', 'chopsticks']",Is it easier to use chopsticks or cutlery?,COCO_train2014_000000443496.jpg
117428,1174285,"['track', 'track', 'adjustable', 'adjustable', 'spot lighting', 'spot lighting', 'drop lights', 'drop lights', 'spot light', 'spot light']",What type of lights are on the ceiling?,COCO_train2014_000000117428.jpg
152913,1529135,"['lincoln park zoo', 'lincoln park zoo', 'lincoln park zoo', 'lincoln park zoo', 'lincoln park zoo', 'lincoln park zoo', 'zoo', 'zoo', 'zoo', 'zoo']",What is the main attraction presented in this picture?,COCO_train2014_000000152913.jpg
70702,707025,"['overcast', 'overcast', 'overcast', 'overcast', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'rainy', 'rainy']",What kind of day is this?,COCO_train2014_000000070702.jpg
238687,2386875,"['chloe kim', 'chloe kim', 'chloe kim', 'chloe kim', 'chloe kim', 'chloe kim', 'kim', 'kim', 'picabo street', 'picabo street']",Which asian american female won a gold medal in this sport?,COCO_train2014_000000238687.jpg
4893,48935,"['washing', 'washing', 'washing', 'washing', 'sanitation', 'sanitation', 'pee', 'pee', 'baths', 'baths']",What activities are usually done here?,COCO_train2014_000000004893.jpg
192585,1925855,"['linoleum', 'linoleum', 'linoleum', 'linoleum', 'composite', 'composite', 'tile', 'tile', 'concrete', 'concrete']",What kind of material is this floor made of?,COCO_train2014_000000192585.jpg
301591,3015915,"['10 minutes', '10 minutes', '10 minutes', '10 minutes', 'half hour', 'half hour', '5 minutes', '5 minutes', 'not long', 'not long']",How long did it take to make this?,COCO_train2014_000000301591.jpg
534690,5346905,"['greyhound and boxer', 'greyhound and boxer', 'bulldog', 'bulldog', 'boxer', 'boxer', 'boxers', 'boxers', 'grey hound and boxer', 'grey hound and boxer']",What breed are these dogs?,COCO_train2014_000000534690.jpg
516740,5167405,"['very fast', 'very fast', 'very fast', 'very fast', 'high speed', 'high speed', 'bullet', 'bullet', 'fast', 'fast']",How fast is the train?,COCO_train2014_000000516740.jpg
436878,4368785,"['80 mph', '80 mph', '80 mph', '80 mph', '80 mph', '80 mph', 'fast', 'fast', '60 and 65 mph', '60 and 65 mph']",How fast does this vehicle typically go?,COCO_train2014_000000436878.jpg
30643,306435,"['singing in rain', 'singing in rain', 'singing in rain', 'singing in rain', 'singing in rain', 'singing in rain', 'singing in rain', 'singing in rain', ""singin' in rain"", ""singin' in rain""]",Which movie starring gene kelley contained a famous muscial number with this item in?,COCO_train2014_000000030643.jpg
510333,5103335,"['foal', 'foal', 'foal', 'foal', 'colt', 'colt', 'colt', 'colt', 'zebra', 'zebra']",What is the animals offspring called?,COCO_train2014_000000510333.jpg
471647,4716475,"['after', 'after', 'after', 'after', 'after', 'after', 'after', 'after', 'before', 'before']",Is this after or before school hours?,COCO_train2014_000000471647.jpg
80386,803865,"['fry bake', 'fry bake', 'grill', 'grill', 'grilling', 'grilling', 'bake and fry', 'bake and fry', 'fry and bake', 'fry and bake']",What are two common cooking methods for this food?,COCO_train2014_000000080386.jpg
62057,620575,"['2 stories', '2 stories', '2 stories', '2 stories', 'double decker', 'double decker', '14ft', '14ft', '18 feet', '18 feet']",How tall are these buses?,COCO_train2014_000000062057.jpg
246446,2464465,"['kilt', 'kilt', 'kilt', 'kilt', 'kilt', 'kilt', 'kilt', 'kilt', 'skirt', 'skirt']",What sort of knee length plaid garment is associated with where this bus is?,COCO_train2014_000000246446.jpg
167118,1671185,"['1 way', '1 way', '1 way', '1 way', '1 way', '1 way', 'there', 'there', 'go left', 'go left']",What does the sign in the reflection say?,COCO_train2014_000000167118.jpg
276951,2769515,"['border collie', 'border collie', 'border collie', 'border collie', 'cattle', 'cattle', 'sheep dog', 'sheep dog', 'farm dog', 'farm dog']",What type of dog is this?,COCO_train2014_000000276951.jpg
232434,2324345,"['asians', 'asians', 'hindi', 'hindi', 'pacaderms', 'pacaderms', 'asian', 'asian', 'indian', 'indian']",What kind of elephants are these?,COCO_train2014_000000232434.jpg
270166,2701665,"['6 months', '6 months', '6 months', '6 months', '2 years', '2 years', '4 years', '4 years', '1 week', '1 week']",How old is the baby giraffe?,COCO_train2014_000000270166.jpg
70444,704445,"['going', 'going', 'going', 'going', 'going', 'going', 'slow down', 'slow down', 'going through it', 'going through it']",What should the cars be doing at this light?,COCO_train2014_000000070444.jpg
155795,1557955,"['margarita', 'margarita', 'margarita', 'margarita', 'margarita', 'margarita', 'cocktail', 'cocktail', 'beer', 'beer']",What type of drink is present in the photo?,COCO_train2014_000000155795.jpg
217726,2177265,"['horses', 'horses', 'horses', 'horses', 'horses', 'horses', 'horses', 'horses', 'horses', 'horses']",What did people ride during the pony express?,COCO_train2014_000000217726.jpg
321700,3217005,"['houston astros', 'houston astros', 'houston astros', 'houston astros', 'giants', 'giants', 'astros', 'astros', 'team', 'team']",Who won the championship in this sport last year?,COCO_train2014_000000321700.jpg
363957,3639575,"['oval office', 'oval office', 'oval office', 'oval office', 'presidents room and jeff sessons', 'presidents room and jeff sessons', 'john boehner in press room', 'john boehner in press room', 'media room john boehner', 'media room john boehner']",What room are they in and who is the politician?,COCO_train2014_000000363957.jpg
350421,3504215,"['peacock', 'peacock', 'peacock', 'peacock', 'peacock', 'peacock', 'peacock', 'peacock', 'bird', 'bird']",A peahen is the female variant of what metal creatures shown?,COCO_train2014_000000350421.jpg
231542,2315425,"['saltwater', 'saltwater', 'saltwater', 'saltwater', 'saltwater', 'saltwater', 'saltwater', 'saltwater', 'salwater', 'salwater']",Are these saltwater or freshwater fish?,COCO_train2014_000000231542.jpg
29274,292745,"['hair stylist', 'hair stylist', 'hair stylist', 'hair stylist', 'hair stylist', 'hair stylist', 'hair dresser', 'hair dresser', 'heair dresser', 'heair dresser']",Name the male's profession?,COCO_train2014_000000029274.jpg
37326,373265,"['curtain', 'curtain', 'curtain', 'curtain', 'curtains', 'curtains', 'curtains', 'curtains', 'pleated', 'pleated']",What is the formal name of this type of drapery?,COCO_train2014_000000037326.jpg
283913,2839135,"['las vegas', 'las vegas', 'las vegas', 'las vegas', 'vegas', 'vegas', 'lights', 'lights', 'city', 'city']",Where is this scene usually seen?,COCO_train2014_000000283913.jpg
353723,3537235,"['very fast', 'very fast', 'very fast', 'very fast', 'rashly fast', 'rashly fast', '100 mph', '100 mph', '150', '150']",How fast can this transportation vehicle go?,COCO_train2014_000000353723.jpg
274562,2745625,"['long', 'long', 'long', 'long', 'long', 'long', 'long', 'long', 'long', 'long']",What kind of necks do these animals have?,COCO_train2014_000000274562.jpg
518071,5180715,"['sprint', 'sprint', 'sprint', 'sprint', 'sprint', 'sprint', 'sprint', 'sprint', 'sprint', 'sprint']",What company is featured in this picture?,COCO_train2014_000000518071.jpg
293366,2933665,"['ships', 'ships', 'boats', 'boats', 'raft', 'raft', 'bird', 'bird', 'birds', 'birds']",What kind of craft are drifting along this waterway?,COCO_train2014_000000293366.jpg
380949,3809495,"['16 years', '16 years', '16 years', '16 years', '2 years', '2 years', '7 years', '7 years', '14 years', '14 years']",How long do the babies of this animal stay with their parent?,COCO_train2014_000000380949.jpg
162646,1626465,"['tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatos', 'tomatos']",What are the red veggies called that's on this tray?,COCO_train2014_000000162646.jpg
553719,5537195,"['kitten', 'kitten', 'kitten', 'kitten', 'kitten', 'kitten', 'kitten', 'kitten', 'kitten', 'kitten']",What is a baby of this animal called?,COCO_train2014_000000553719.jpg
97367,973675,"['trailer', 'trailer', 'trailer', 'trailer', 'trailer', 'trailer', 'trailer', 'trailer', 'car', 'car']",What traveling device is being used?,COCO_train2014_000000097367.jpg
502134,5021345,"['santa', 'santa', 'santa', 'santa', 'santa claus', 'santa claus', 'santa claus', 'santa claus', 'santa clause', 'santa clause']",What cultural icon is referenced by the red suits?,COCO_train2014_000000502134.jpg
502379,5023795,"['beds', 'beds', 'beds', 'beds', 'beds', 'beds', 'furniture', 'furniture', 'bed desks', 'bed desks']",What is the man in the middle selling?,COCO_train2014_000000502379.jpg
30175,301755,"['nevada', 'nevada', 'nevada', 'nevada', 'idaho', 'idaho', 'montana', 'montana', 'washington', 'washington']",In what state are these mountain ranges?,COCO_train2014_000000030175.jpg
518866,5188665,"['anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor']",What is the boat hook to so it doesn't float away?,COCO_train2014_000000518866.jpg
553758,5537585,"['41%', '41%', '65', '65', '20%', '20%', '20', '20', '14', '14']",What is the percentage of families that have this amount of kids in them in the world?,COCO_train2014_000000553758.jpg
556811,5568115,"['prey', 'prey', 'prey', 'prey', 'prey', 'prey', 'prey', 'prey', 'prey', 'prey']",In the wild is this animal more likely to be predator or prey?,COCO_train2014_000000556811.jpg
429491,4294915,"['vehicle', 'vehicle', 'vehicle', 'vehicle', 'on safari', 'on safari', 'zebra', 'zebra', 'inside truck', 'inside truck']",Where is this photo taken from?,COCO_train2014_000000429491.jpg
460702,4607025,"['dog driving', 'dog driving', 'dog driving', 'dog driving', 'dog driving', 'dog driving', 'dog driving car', 'dog driving car', 'there is dog driving', 'there is dog driving']",What is wrong with this picture?,COCO_train2014_000000460702.jpg
103059,1030595,"['tulips', 'tulips', 'tulips', 'tulips', 'tulips', 'tulips', 'roses', 'roses', 'roses', 'roses']",What kind of flowers are in that vase?,COCO_train2014_000000103059.jpg
439493,4394935,"['book radio', 'book radio', 'book radio', 'book radio', 'sirius', 'sirius', 'sirius', 'sirius', 'family 80', 'family 80']",What radio station is on?,COCO_train2014_000000439493.jpg
501307,5013075,"['spiders', 'spiders', 'spiders', 'spiders', 'weevils', 'weevils', 'larvae', 'larvae', 'bugs', 'bugs']",What is a common stowaway in this product?,COCO_train2014_000000501307.jpg
226577,2265775,"['neoprene', 'neoprene', 'neoprene', 'neoprene', 'rubber', 'rubber', 'rubber', 'rubber', 'polyester', 'polyester']",What material are these suits made of?,COCO_train2014_000000226577.jpg
458894,4588945,"['wet suit', 'wet suit', 'wet suit', 'wet suit', 'wet suit', 'wet suit', 'surfng', 'surfng', 'wetsuit', 'wetsuit']",What kind of outfit is needed for this?,COCO_train2014_000000458894.jpg
200946,2009465,"['listening', 'listening', 'listening', 'listening', 'listening', 'listening', 'listening', 'listening', 'listening', 'listening']",What does the graffiti on the sign say?,COCO_train2014_000000200946.jpg
146760,1467605,"['mahogany', 'mahogany', 'mahogany', 'mahogany', 'ebony', 'ebony', 'wood', 'wood', 'oak', 'oak']",Name the type of wood used to make this table in this picture?,COCO_train2014_000000146760.jpg
216304,2163045,"['runway', 'runway', 'runway', 'runway', 'runway', 'runway', 'runway', 'runway', 'airstrip', 'airstrip']",The tarmac that this vehicle is resting on leads to a place where it takes off called a what?,COCO_train2014_000000216304.jpg
474614,4746145,"['taco', 'taco', 'taco', 'taco', 'korean bbq tacos', 'korean bbq tacos', 'korean bbq tacos', 'korean bbq tacos', 'tacos', 'tacos']",What is the menu at this restaurant?,COCO_train2014_000000474614.jpg
136951,1369515,"['both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both']",Are these male or females or both?,COCO_train2014_000000136951.jpg
387480,3874805,"['minor league', 'minor league', 'minor league', 'minor league', 'college', 'college', 'professional', 'professional', 'minor', 'minor']",What level of baseball is this?,COCO_train2014_000000387480.jpg
53275,532755,"['10 mph', '10 mph', '10 mph', '10 mph', '20 mph', '20 mph', '30mph', '30mph', 'at least 4 mph', 'at least 4 mph']",How fast is the wind blowing?,COCO_train2014_000000053275.jpg
354392,3543925,"['tv room at home', 'tv room at home', 'tv room at home', 'tv room at home', 'home tv', 'home tv', 'room at home', 'room at home', 'at home', 'at home']",Hotel room or tv room at home?,COCO_train2014_000000354392.jpg
289852,2898525,"['fork and knife', 'fork and knife', 'fork', 'fork', 'forks and knives', 'forks and knives', 'fork knife', 'fork knife', 'forks', 'forks']",What utensils are not pictured?,COCO_train2014_000000289852.jpg
281330,2813305,"['row', 'row', 'row', 'row', 'row', 'row', 'fishing boat', 'fishing boat', 'canoes', 'canoes']",What type of boats are these?,COCO_train2014_000000281330.jpg
92353,923535,"['string', 'string', 'string', 'string', 'string', 'string', 'wind', 'wind', '0', '0']",What does the thing in the sky need for it to be aimed by the user?,COCO_train2014_000000092353.jpg
480016,4800165,"['mouth', 'mouth', 'mouth', 'mouth', 'in his mouth', 'in his mouth', 'in mouth', 'in mouth', 'teeth', 'teeth']",How is the dog carrying this?,COCO_train2014_000000480016.jpg
45468,454685,"['janitor', 'janitor', 'janitor', 'janitor', 'janitor', 'janitor', 'janitor', 'janitor', 'janitor', 'janitor']",What kind of worker would clean up the paper towels?,COCO_train2014_000000045468.jpg
537412,5374125,"['passenger train', 'passenger train', 'passenger train', 'passenger train', 'cargo', 'cargo', 'amtrack', 'amtrack', 'green', 'green']",What type of train is pictured here?,COCO_train2014_000000537412.jpg
63166,631665,"['formal', 'formal', 'formal', 'formal', 'formal', 'formal', 'casual', 'casual', 'casual', 'casual']",Is this a formal or casual situation?,COCO_train2014_000000063166.jpg
516205,5162055,"['rhubarb', 'rhubarb', 'fruits', 'fruits', 'rhubarbs', 'rhubarbs', 'strawberries', 'strawberries', 'peppers', 'peppers']",What topping is on the food?,COCO_train2014_000000516205.jpg
182968,1829685,"['ovens', 'ovens', 'ovens', 'ovens', 'oven', 'oven', 'oven', 'oven', 'pizza oven', 'pizza oven']",What is this on the wall?,COCO_train2014_000000182968.jpg
